taxon_name,level,novelty_factor,source_domain,census_taxid,census_otu_count,census_size_count,ncbi_genome_count,ncbi_species_count,domain,kingdom,subkingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,strain,clade,no rank,cohort,section,species group,subcohort,subsection,varietas
Psychrobacillus,genus,0.239,Bacteria,1221880.0,11,19,68,46,Bacteria,Bacillati,,Bacillota,,,Bacilli,,,,Bacillales,,,,,Bacillaceae,,,,Psychrobacillus,,,,,,,,,,,,
Salipiger,genus,0.238,Bacteria,263377.0,5,23,125,21,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Rhodobacterales,,,,,Roseobacteraceae,,,,Salipiger,,,,,,,,,,,,
Leclercia,genus,0.238,Bacteria,83654.0,10,51,476,42,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Enterobacterales,,,,,Enterobacteriaceae,,,,Leclercia,,,,,,,,,,,,
uncultured_Rickettsia_sp.Mitochondria,genus,0.231,Bacteria,780.0,24,168,425,104,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Rickettsiales,,,,,Rickettsiaceae,,Rickettsieae,,Rickettsia,,,,,,,,,,,,
Yonghaparkia,genus,0.231,Bacteria,337004.0,3,16,41,13,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Microcella,,,,,,,,,,,,
Microcella,genus,0.231,Bacteria,337004.0,3,37,41,13,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Microcella,,,,,,,,,,,,
Haloarchaeobius,genus,0.231,Archaea,1269031.0,3,7,17,13,Archaea,Methanobacteriati,,Methanobacteriota,,,Halobacteria,,,,Halobacteriales,,,,,Halorubellaceae,,,,Haloarchaeobius,,,,,Stenosarchaea group,,,,,,,
Citrobacter,genus,0.231,Bacteria,544.0,100,1786,6777,432,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Enterobacterales,,,,,Enterobacteriaceae,,,,Citrobacter,,,,,,,,,,,,
Bradyrhizobium,genus,0.229,Bacteria,374.0,220,4000,1997,960,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Hyphomicrobiales,,,,,Nitrobacteraceae,,,,Bradyrhizobium,,,,,,,,,,,,
Streptosporangium,genus,0.228,Bacteria,2000.0,18,126,132,79,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Streptosporangiales,,,,,Streptosporangiaceae,,,,Streptosporangium,,,,,,,,,,,,
Xanthobacter,genus,0.227,Bacteria,279.0,10,61,111,44,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Hyphomicrobiales,,,,,Xanthobacteraceae,,,,Xanthobacter,,,,,,,,,,,,
Microcystaceae,family,0.224,Bacteria,1890449.0,38,608,510,170,Bacteria,Bacillati,,Cyanobacteriota,,,Cyanophyceae,Oscillatoriophycideae,,,Chroococcales,,,,,Microcystaceae,,,,,,,,,Cyanobacteriota/Melainabacteria group,,,,,,,
Secundilactobacillus,genus,0.222,Bacteria,2767892.0,4,8,46,18,Bacteria,Bacillati,,Bacillota,,,Bacilli,,,,Lactobacillales,,,,,Lactobacillaceae,,,,Secundilactobacillus,,,,,,,,,,,,
Paucilactobacillus,genus,0.222,Bacteria,2767890.0,2,3,23,9,Bacteria,Bacillati,,Bacillota,,,Bacilli,,,,Lactobacillales,,,,,Lactobacillaceae,,,,Paucilactobacillus,,,,,,,,,,,,
Paraburkholderia,genus,0.222,Bacteria,1822464.0,65,641,799,293,Bacteria,Pseudomonadati,,Pseudomonadota,,,Betaproteobacteria,,,,Burkholderiales,,,,,Burkholderiaceae,,,,Paraburkholderia,,,,,,,,,,,,
Mycoplasmoides,genus,0.222,Bacteria,2995234.0,2,4,721,9,Bacteria,Bacillati,,Mycoplasmatota,,,,,,,Mycoplasmoidales,,,,,Mycoplasmoidaceae,,,,Mycoplasmoides,,,,,,,,,,,,
Mageeibacillus,genus,0.222,Bacteria,1637257.0,6,11,55,27,Bacteria,Bacillati,,Bacillota,,,Clostridia,,,,Eubacteriales,,,,,Oscillospiraceae,,,,Mageeibacillus,,,,,,,,,,,,
Ignatzschineriaceae,family,0.222,Bacteria,3018589.0,4,26,74,18,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Cardiobacteriales,,,,,Ignatzschineriaceae,,,,,,,,,,,,,,,,
Herbidospora,genus,0.222,Bacteria,28443.0,2,24,10,9,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Streptosporangiales,,,,,Streptosporangiaceae,,,,Herbidospora,,,,,,,,,,,,
Flexivirga,genus,0.222,Bacteria,1096776.0,2,14,11,9,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Dermacoccaceae,,,,Flexivirga,,,,,,,,,,,,
Synechococcus,genus,0.22,Bacteria,1129.0,100,2018,944,454,Bacteria,Bacillati,,Cyanobacteriota,,,Cyanophyceae,,,,Synechococcales,,,,,Synechococcaceae,,,,Synechococcus,,,,,Cyanobacteriota/Melainabacteria group,,,,,,,
Xanthomonas,genus,0.216,Bacteria,338.0,41,1292,6304,190,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Lysobacterales,,,,,Lysobacteraceae,,,,Xanthomonas,,,,,,,,,,,,
Actinomycetospora,genus,0.214,Bacteria,402649.0,6,97,40,28,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Pseudonocardiales,,,,,Pseudonocardiaceae,,,,Actinomycetospora,,,,,,,,,,,,
Lentzea,genus,0.211,Bacteria,165301.0,12,47,72,57,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Pseudonocardiales,,,,,Pseudonocardiaceae,,,,Lentzea,,,,,,,,,,,,
Desertifilaceae,family,0.211,Bacteria,1969992.0,4,14,21,19,Bacteria,Bacillati,,Cyanobacteriota,,,Cyanophyceae,,,,Desertifilales,,,,,Desertifilaceae,,,,,,,,,Cyanobacteriota/Melainabacteria group,,,,,,,
Micromonospora,genus,0.209,Bacteria,1873.0,124,744,1053,593,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micromonosporales,,,,,Micromonosporaceae,,,,Micromonospora,,,,,,,,,,,,
Dactylosporangium,genus,0.205,Bacteria,35753.0,8,56,59,39,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micromonosporales,,,,,Micromonosporaceae,,,,Dactylosporangium,,,,,,,,,,,,
Corallococcus,genus,0.205,Bacteria,83461.0,9,222,92,44,Bacteria,Pseudomonadati,,Myxococcota,,,Myxococcia,,,,Myxococcales,Cystobacterineae,,,,Myxococcaceae,,,,Corallococcus,,,,,,,,,,,,
Sinimarinibacterium,genus,0.2,Bacteria,1861863.0,1,1,27,5,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Nevskiales,,,,,Nevskiaceae,,,,Sinimarinibacterium,,,,,,,,,,,,
Silvibacterium,genus,0.2,Bacteria,1775468.0,1,7,31,5,Bacteria,Pseudomonadati,,Acidobacteriota,,,Terriglobia,,,,Terriglobales,,,,,Acidobacteriaceae,,,,Silvibacterium,,,,,,,,,,,,
Pseudobacillus,genus,0.2,Bacteria,108525.0,1,1,19,5,Bacteria,Bacillati,,Bacillota,,,Bacilli,,,,Bacillales,,,,,Bacillaceae,,,,Pseudobacillus,,,,,,,,,,,,
Pacificimonas,genus,0.2,Bacteria,1960290.0,1,1,9,5,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Sphingomonadales,,,,,Sphingosinicellaceae,,,,Pacificimonas,,,,,,,,,,,,
Oceanihabitans,genus,0.2,Bacteria,2045416.0,1,2,11,5,Bacteria,Pseudomonadati,,Bacteroidota,,,Flavobacteriia,,,,Flavobacteriales,,,,,Flavobacteriaceae,,,,Oceanihabitans,,,,,Bacteroidota/Chlorobiota group,,,,,,,
Labedella,genus,0.2,Bacteria,390250.0,1,11,6,5,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Labedella,,,,,,,,,,,,
Kandeliimicrobium,genus,0.2,Bacteria,2047745.0,1,1,5,5,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Rhodobacterales,,,,,Paracoccaceae,,,,Oceaniglobus,,,,,,,,,,,,
Jeongeupia,genus,0.2,Bacteria,885864.0,1,8,7,5,Bacteria,Pseudomonadati,,Pseudomonadota,,,Betaproteobacteria,,,,Neisseriales,,,,,Chitinibacteraceae,,,,Jeongeupia,,,,,,,,,,,,
Glaciimonas,genus,0.2,Bacteria,1229970.0,2,13,15,10,Bacteria,Pseudomonadati,,Pseudomonadota,,,Betaproteobacteria,,,,Burkholderiales,,,,,Oxalobacteraceae,,,,Glaciimonas,,,,,,,,,,,,
Flavivirga,genus,0.2,Bacteria,1209327.0,2,4,13,10,Bacteria,Pseudomonadati,,Bacteroidota,,,Flavobacteriia,,,,Flavobacteriales,,,,,Flavobacteriaceae,,,,Flavivirga,,,,,Bacteroidota/Chlorobiota group,,,,,,,
Dellaglioa,genus,0.2,Bacteria,2767880.0,1,1,28,5,Bacteria,Bacillati,,Bacillota,,,Bacilli,,,,Lactobacillales,,,,,Lactobacillaceae,,,,Dellaglioa,,,,,,,,,,,,
Corticibacterium,genus,0.2,Bacteria,1763452.0,1,11,8,5,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Hyphomicrobiales,,,,,Phyllobacteriaceae,,,,Tianweitania,,,,,,,,,,,,
Chloroherpetonaceae,family,0.2,Bacteria,2968741.0,1,1,29,5,Bacteria,Pseudomonadati,,Chlorobiota,,,Chlorobiia,,,,Chlorobiales,,,,,Chloroherpetonaceae,,,,,,,,,Bacteroidota/Chlorobiota group,,,,,,,
Aquihabitans,genus,0.2,Bacteria,1648491.0,1,2,20,5,Bacteria,Bacillati,,Actinomycetota,,,Acidimicrobiia,,,,Acidimicrobiales,,,,,Iamiaceae,,,,Aquihabitans,,,,,,,,,,,,
Ancylobacter,genus,0.2,Bacteria,99.0,6,44,51,30,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Hyphomicrobiales,,,,,Xanthobacteraceae,,,,Ancylobacter,,,,,,,,,,,,
Aminipila,genus,0.2,Bacteria,2060094.0,1,1,14,5,Bacteria,Bacillati,,Bacillota,,,Clostridia,,,,Peptostreptococcales,,,,,Anaerovoracaceae,,,,Aminipila,,,,,,,,,,,,
Agreia,genus,0.2,Bacteria,110934.0,2,12,15,10,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Agreia,,,,,,,,,,,,
Nocardia,genus,0.199,Bacteria,1817.0,81,771,1063,407,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Mycobacteriales,,,,,Nocardiaceae,,,,Nocardia,,,,,,,,,,,,
Clavibacter,genus,0.192,Bacteria,1573.0,5,59,491,26,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Clavibacter,,,,,,,,,,,,
Allisonella,genus,0.19,Bacteria,39948.0,4,36,905,21,Bacteria,Bacillati,,Bacillota,,,Negativicutes,,,,Veillonellales,,,,,Veillonellaceae,,,,Dialister,,,,,,,,,,,,
Paenarthrobacter,genus,0.188,Bacteria,1742992.0,15,49,170,80,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Micrococcaceae,,,,Paenarthrobacter,,,,,,,,,,,,
Trichodesmium,genus,0.185,Bacteria,1205.0,5,50,31,27,Bacteria,Bacillati,,Cyanobacteriota,,,Cyanophyceae,Oscillatoriophycideae,,,Oscillatoriales,,,,,Microcoleaceae,,,,Trichodesmium,,,,,Cyanobacteriota/Melainabacteria group,,,,,,,
Thalassolituus,genus,0.184,Bacteria,187492.0,7,65,150,38,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Oceanospirillales,,,,,Oceanospirillaceae,,,,Thalassolituus,,,,,,,,,,,,
Shigella,genus,0.183,Bacteria,620.0,28,154,52950,153,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Enterobacterales,,,,,Enterobacteriaceae,,,,Shigella,,,,,,,,,,,,
Telluria,genus,0.182,Bacteria,34069.0,2,2,51,11,Bacteria,Pseudomonadati,,Pseudomonadota,,,Betaproteobacteria,,,,Burkholderiales,,,,,Oxalobacteraceae,,,,Telluria,,,,,,Telluria group,,,,,,
Phycicoccus,genus,0.182,Bacteria,367298.0,4,26,64,22,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Intrasporangiaceae,,,,Phycicoccus,,,,,,,,,,,,
Orbaceae,family,0.182,Bacteria,1240483.0,31,108,326,170,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Orbales,,,,,Orbaceae,,,,,,,,,,,,,,,,
Chlamydia,genus,0.179,Bacteria,810.0,5,47,789,28,Bacteria,Pseudomonadati,,Chlamydiota,,,Chlamydiia,,,,Chlamydiales,,,,,Chlamydiaceae,,,,Chlamydia,,,,,PVC group,Chlamydia/Chlamydophila group,,,,,,
Streptomyces,genus,0.178,Bacteria,1883.0,1322,7725,13696,7416,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Kitasatosporales,,,,,Streptomycetaceae,,,,Streptomyces,,,,,,,,,,,,
Streptomycetaceae,family,0.176,Bacteria,2062.0,1376,8291,14439,7840,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Kitasatosporales,,,,,Streptomycetaceae,,,,,,,,,,,,,,,,
Croceicoccus,genus,0.176,Bacteria,1295327.0,3,13,36,17,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Sphingomonadales,,,,,Erythrobacteraceae,,,,Croceicoccus,,,,,,,,,,,,
Paucibacter,genus,0.175,Bacteria,93681.0,17,177,189,97,Bacteria,Pseudomonadati,,Pseudomonadota,,,Betaproteobacteria,,,,Burkholderiales,,,,,Sphaerotilaceae,,,,Roseateles,,,,,,,,,,,,
Mycoplasmoidaceae,family,0.172,Bacteria,2790998.0,5,9,949,29,Bacteria,Bacillati,,Mycoplasmatota,,,,,,,Mycoplasmoidales,,,,,Mycoplasmoidaceae,,,,,,,,,,,,,,,,
Zooshikellaceae,family,0.167,Bacteria,2898533.0,1,5,10,6,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Oceanospirillales,,,,,Zooshikellaceae,,,,,,,,,,,,,,,,
Wohlfahrtiimonas,genus,0.167,Bacteria,582472.0,1,8,38,6,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Cardiobacteriales,,,,,Ignatzschineriaceae,,,,Wohlfahrtiimonas,,,,,,,,,,,,
Testudinibacter,genus,0.167,Bacteria,1755672.0,1,3,13,6,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Pasteurellales,,,,,Pasteurellaceae,,,,Testudinibacter,,,,,,,,,,,,
Salinibacterium,genus,0.167,Bacteria,235888.0,5,32,60,30,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Salinibacterium,,,,,,,,,,,,
Puniceibacterium,genus,0.167,Bacteria,1608404.0,1,4,7,6,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Rhodobacterales,,,,,Paracoccaceae,,,,Puniceibacterium,,,,,,,,,,,,
Psychrosphaera,genus,0.167,Bacteria,907197.0,2,4,28,12,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Alteromonadales,,,,,Pseudoalteromonadaceae,,,,Psychrosphaera,,,,,,,,,,,,
Poseidonibacter,genus,0.167,Bacteria,2321187.0,1,16,14,6,Bacteria,Pseudomonadati,,Campylobacterota,,,Epsilonproteobacteria,,,,Campylobacterales,,,,,Arcobacteraceae,,,,Poseidonibacter,,,,,,,,,,,,
Pleionea,genus,0.167,Bacteria,1502941.0,1,9,10,6,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Oceanospirillales,,,,,Pleioneaceae,,,,Pleionea,,,,,,,,,,,,
Paraeggerthella,genus,0.167,Bacteria,651554.0,1,8,16,6,Bacteria,Bacillati,,Actinomycetota,,,Coriobacteriia,,,,Eggerthellales,,,,,Eggerthellaceae,,,,Paraeggerthella,,,,,,,,,,,,
Leeuwenhoekiella,genus,0.167,Bacteria,283735.0,4,60,97,24,Bacteria,Pseudomonadati,,Bacteroidota,,,Flavobacteriia,,,,Flavobacteriales,,,,,Flavobacteriaceae,,,,Leeuwenhoekiella,,,,,Bacteroidota/Chlorobiota group,,,,,,,
Hwanghaeicola,genus,0.167,Bacteria,315422.0,2,2,14,12,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Rhodobacterales,,,,,Roseobacteraceae,,,,Palleronia,,,,,,,,,,,,
Haloprofundus,genus,0.167,Archaea,1911573.0,1,1,6,6,Archaea,Methanobacteriati,,Methanobacteriota,,,Halobacteria,,,,Halobacteriales,,,,,Haloferacaceae,,,,Haloprofundus,,,,,Stenosarchaea group,,,,,,,
Haloechinothrix,genus,0.167,Bacteria,1425377.0,1,1,9,6,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Pseudonocardiales,,,,,Pseudonocardiaceae,,,,Haloechinothrix,,,,,,,,,,,,
Gleimia,genus,0.167,Bacteria,2692113.0,1,1,12,6,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Actinomycetales,,,,,Actinomycetaceae,,,,Gleimia,,,,,,,,,,,,
Glaciibacter,genus,0.167,Bacteria,501022.0,1,5,7,6,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Glaciibacter,,,,,,,,,,,,
Enterovirga,genus,0.167,Bacteria,2026349.0,1,3,18,6,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Hyphomicrobiales,,,,,Methylobacteriaceae,,,,Enterovirga,,,,,,,,,,,,
Desertifilum,genus,0.167,Bacteria,1185872.0,1,3,6,6,Bacteria,Bacillati,,Cyanobacteriota,,,Cyanophyceae,,,,Desertifilales,,,,,Desertifilaceae,,,,Desertifilum,,,,,Cyanobacteriota/Melainabacteria group,,,,,,,
Alkalinema,genus,0.167,Bacteria,1620700.0,1,1,6,6,Bacteria,Bacillati,,Cyanobacteriota,,,Cyanophyceae,,,,Leptolyngbyales,,,,,Leptolyngbyaceae,,,,Alkalinema,,,,,Cyanobacteriota/Melainabacteria group,,,,,,,
Actinosynnema,genus,0.167,Bacteria,40566.0,4,52,31,24,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Pseudonocardiales,,,,,Pseudonocardiaceae,,,,Actinosynnema,,,,,,,,,,,,
Cedecea,genus,0.16,Bacteria,158483.0,4,9,44,25,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Enterobacterales,,,,,Enterobacteriaceae,,,,Cedecea,,,,,,,,,,,,
Prochlorococcaceae,family,0.157,Bacteria,2881426.0,139,1245,1756,888,Bacteria,Bacillati,,Cyanobacteriota,,,Cyanophyceae,,,,Synechococcales,,,,,Prochlorococcaceae,,,,,,,,,Cyanobacteriota/Melainabacteria group,,,,,,,
Prosthecochloris,genus,0.154,Bacteria,1101.0,2,3,27,13,Bacteria,Pseudomonadati,,Chlorobiota,,,Chlorobiia,,,,Chlorobiales,,,,,Chlorobiaceae,,,,Prosthecochloris,,,,,Bacteroidota/Chlorobiota group,,,,,,,
Pedococcus,genus,0.154,Bacteria,2805645.0,2,29,31,13,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Intrasporangiaceae,,,,Pedococcus,,,,,,,,,,,,
Lonepinella,genus,0.154,Bacteria,53416.0,2,5,22,13,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Pasteurellales,,,,,Pasteurellaceae,,,,Lonepinella,,,,,,,,,,,,
Chryseoglobus,genus,0.154,Bacteria,337004.0,2,47,41,13,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Microcella,,,,,,,,,,,,
Chlamydiaceae,family,0.152,Bacteria,809.0,5,47,800,33,Bacteria,Pseudomonadati,,Chlamydiota,,,Chlamydiia,,,,Chlamydiales,,,,,Chlamydiaceae,,,,,,,,,PVC group,,,,,,,
Mesorhizobium,genus,0.151,Bacteria,68287.0,146,976,1732,965,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Hyphomicrobiales,,,,,Phyllobacteriaceae,,,,Mesorhizobium,,,,,,,,,,,,
Neorhizobium,genus,0.146,Bacteria,1525371.0,7,52,92,48,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Hyphomicrobiales,,,,,Rhizobiaceae,,,,Neorhizobium,,,,,,Rhizobium/Agrobacterium group,,,,,,
Levilactobacillus,genus,0.146,Bacteria,2767886.0,6,7,343,41,Bacteria,Bacillati,,Bacillota,,,Bacilli,,,,Lactobacillales,,,,,Lactobacillaceae,,,,Levilactobacillus,,,,,,,,,,,,
Yinghuangia,genus,0.143,Bacteria,2805681.0,1,1,8,7,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Kitasatosporales,,,,,Streptomycetaceae,,,,Yinghuangia,,,,,,,,,,,,
Yimella,genus,0.143,Bacteria,908935.0,1,6,10,7,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Dermacoccaceae,,,,Yimella,,,,,,,,,,,,
Umezawaea,genus,0.143,Bacteria,583360.0,1,22,13,7,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Pseudonocardiales,,,,,Pseudonocardiaceae,,,,Umezawaea,,,,,,,,,,,,
Saccharibacter,genus,0.143,Bacteria,231052.0,1,5,8,7,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Acetobacterales,,,,,Acetobacteraceae,,,,Saccharibacter,,,,,,,,,,,,
Rhizorhabdus,genus,0.143,Bacteria,1649486.0,1,26,26,7,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Sphingomonadales,,,,,Rhizorhabdaceae,,,,Rhizorhabdus,,,,,,,,,,,,
Planotetraspora,genus,0.143,Bacteria,58120.0,1,5,13,7,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Streptosporangiales,,,,,Streptosporangiaceae,,,,Planotetraspora,,,,,,,,,,,,
Orrella,genus,0.143,Bacteria,1921582.0,1,6,42,7,Bacteria,Pseudomonadati,,Pseudomonadota,,,Betaproteobacteria,,,,Burkholderiales,,,,,Alcaligenaceae,,,,Orrella,,,,,,,,,,,,
Methylacidiphilum,genus,0.143,Bacteria,511745.0,1,10,19,7,Bacteria,Pseudomonadati,,Verrucomicrobiota,,,Methylacidiphilae,,,,Methylacidiphilales,,,,,Methylacidiphilaceae,,,,Methylacidiphilum (ex Ratnadevi et al. 2023),,,,,PVC group,,,,,,,
Melioribacteraceae,family,0.143,Bacteria,1334117.0,3,5,260,21,Bacteria,Pseudomonadati,,Ignavibacteriota,,,Ignavibacteria,,,,Ignavibacteriales,,,,,Melioribacteraceae,,,,,,,,,Bacteroidota/Chlorobiota group,,,,,,,
Hydrogenovibrio,genus,0.143,Bacteria,28884.0,2,4,31,14,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Thiotrichales,,,,,Piscirickettsiaceae,,,,Hydrogenovibrio,,,,,,,,,,,,
Crocosphaera,genus,0.143,Bacteria,263510.0,1,17,35,7,Bacteria,Bacillati,,Cyanobacteriota,,,Cyanophyceae,Oscillatoriophycideae,,,Chroococcales,,,,,Aphanothecaceae,,,,Crocosphaera,,,,,Cyanobacteriota/Melainabacteria group,,,,,,,
Candidatus Nitrosotalea,genus,0.143,Archaea,1078904.0,1,13,81,7,Archaea,Thermoproteati,,Nitrososphaerota,,,Nitrososphaeria,,,,Nitrosotaleales,,,,,Nitrosotaleaceae,,,,Nitrosotalea,,,,,,,,,,,,
Bombella,genus,0.143,Bacteria,1654741.0,2,2,23,14,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Acetobacterales,,,,,Acetobacteraceae,,,,Bombella,,,,,,,,,,,,
Aquabacter,genus,0.143,Bacteria,45402.0,1,1,8,7,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Hyphomicrobiales,,,,,Xanthobacteraceae,,,,Aquabacter,,,,,,,,,,,,
Curtobacterium,genus,0.142,Bacteria,2034.0,31,244,382,218,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Curtobacterium,,,,,,,,,,,,
Flagellimonas,genus,0.138,Bacteria,444459.0,8,19,109,58,Bacteria,Pseudomonadati,,Bacteroidota,,,Flavobacteriia,,,,Flavobacteriales,,,,,Flavobacteriaceae,,,,Flagellimonas,,,,,Bacteroidota/Chlorobiota group,,,,,,,
Metamycoplasmataceae,family,0.136,Bacteria,2895623.0,11,58,1868,81,Bacteria,Bacillati,,Mycoplasmatota,,,,,,,Mycoplasmoidales,,,,,Metamycoplasmataceae,,,,,,,,,,,,,,,,
Pelagicola,genus,0.133,Bacteria,573139.0,4,4,222,30,Bacteria,Pseudomonadati,,Pseudomonadota,,,Alphaproteobacteria,,,,Rhodobacterales,,,,,Roseobacteraceae,,,,Shimia,,,,,,,,,,,,
Sirenicapillariaceae,family,0.132,Bacteria,2934961.0,5,24,76,38,Bacteria,Bacillati,,Cyanobacteriota,,,Cyanophyceae,Oscillatoriophycideae,,,Oscillatoriales,,,,,Sirenicapillariaceae,,,,,,,,,Cyanobacteriota/Melainabacteria group,,,,,,,
Providencia,genus,0.13,Bacteria,586.0,57,303,2341,438,Bacteria,Pseudomonadati,,Pseudomonadota,,,Gammaproteobacteria,,,,Enterobacterales,,,,,Morganellaceae,,,,Providencia,,,,,,,,,,,,
Borreliella,genus,0.13,Bacteria,64895.0,3,61,863,23,Bacteria,Pseudomonadati,,Spirochaetota,,,Spirochaetia,,,,Spirochaetales,,,,,Borreliaceae,,,,Borreliella,,,,,,,,,,,,
Frigoribacterium,genus,0.127,Bacteria,96492.0,7,60,69,55,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Microbacteriaceae,,,,Frigoribacterium,,,,,,,,,,,,
Xylanimicrobium,genus,0.125,Bacteria,186188.0,1,3,14,8,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Micrococcales,,,,,Promicromonosporaceae,,,,Xylanimonas,,,,,,,,,,,,
Microtetraspora,genus,0.125,Bacteria,1995.0,1,10,16,8,Bacteria,Bacillati,,Actinomycetota,,,Actinomycetes,,,,Streptosporangiales,,,,,Streptosporangiaceae,,,,Microtetraspora,,,,,,,,,,,,
Lactonifactor,genus,0.125,Bacteria,420345.0,1,6,15,8,Bacteria,Bacillati,,Bacillota,,,Clostridia,,,,Eubacteriales,,,,,Clostridiaceae,,,,Lactonifactor,,,,,,,,,,,,
