node,rank,num_genera,total_priority_score,avg_priority_score,total_otu,path,top_genera,all_genera
Armatimonadaceae,family,1,4.87,4.87,23,Armatimonadota > Armatimonadia > Armatimonadales,Armatimonas(4.9),Armatimonas
Owenweeksiaceae,family,1,4.83,4.83,33,Bacteroidota > Flavobacteriia > Flavobacteriales,Owenweeksia(4.8),Owenweeksia
Phreatobacteraceae,family,1,4.8,4.8,45,Pseudomonadota > Alphaproteobacteria > Hyphomicrobiales,Phreatobacter(4.8),Phreatobacter
Pedosphaeraceae,family,1,4.77,4.77,32,Verrucomicrobiota > Pedosphaerae > Pedosphaerales,Pedosphaera(4.8),Pedosphaera
Desulfobacteriaceae,family,1,4.77,4.77,32,Thermodesulfobacteriota > Desulfobacteria > Desulfobacterales,Desulfobacterium(4.8),Desulfobacterium
Thiohalorhabdaceae,family,1,4.75,4.75,27,Pseudomonadota > Gammaproteobacteria > Thiohalorhabdales,Thiohalorhabdus(4.8),Thiohalorhabdus
Thermosediminibacteraceae,family,2,4.75,2.38,10,Bacillota > Clostridia > Thermosediminibacterales,"Thermosediminibacter(2.4), Thermovenabulum(2.4)",Thermosediminibacter;Thermovenabulum
Rubritaleaceae,family,1,4.64,4.64,45,Verrucomicrobiota > Verrucomicrobiia > Verrucomicrobiales,Rubritalea(4.6),Rubritalea
Thermotomaculaceae,family,1,4.6,4.6,20,Acidobacteriota > Holophagae > Thermotomaculales,Thermotomaculum(4.6),Thermotomaculum
Thermoanaerobacterales Family III. Incertae Sedis,family,1,4.53,4.53,24,Bacillota > Clostridia > Thermoanaerobacterales,Syntrophaceticus(4.5),Syntrophaceticus
Flexibacteraceae,family,1,4.51,4.51,19,Bacteroidota > Cytophagia > Cytophagales,Flexibacter(4.5),Flexibacter
Pasteuriaceae,family,1,4.51,4.51,19,Bacillota > Bacilli > Bacillales,Pasteuria(4.5),Pasteuria
Thermosporotrichaceae,family,1,4.47,4.47,13,Chloroflexota > Ktedonobacteria > Ktedonobacterales,Thermosporothrix(4.5),Thermosporothrix
Sulfurospirillaceae,family,1,4.45,4.45,94,Campylobacterota > Epsilonproteobacteria > Campylobacterales,Sulfurospirillum(4.4),Sulfurospirillum
Stigonemataceae,family,2,4.41,2.2,10,Cyanobacteriota > Cyanophyceae > Nostocales,"Stigonema(2.7), Iphinoe(1.7)",Stigonema;Iphinoe
Akkermansiaceae,family,1,4.38,4.38,206,Verrucomicrobiota > Verrucomicrobiia > Verrucomicrobiales,Akkermansia(4.4),Akkermansia
Porticoccaceae,family,1,4.37,4.37,36,Pseudomonadota > Gammaproteobacteria > Cellvibrionales,Porticoccus(4.4),Porticoccus
Thermoguttaceae,family,1,4.37,4.37,22,Planctomycetota > Planctomycetia > Pirellulales,Thermogutta(4.4),Thermogutta
Staphylococcaceae,family,1,4.36,4.36,824,Bacillota > Bacilli > Bacillales,Staphylococcus(4.4),Staphylococcus
Desulfomicrobiaceae,family,1,4.32,4.32,46,Thermodesulfobacteriota > Desulfovibrionia > Desulfovibrionales,Desulfomicrobium(4.3),Desulfomicrobium
Thermodesulforhabdaceae,family,1,4.32,4.32,12,Thermodesulfobacteriota > Syntrophobacteria > Syntrophobacterales,Thermodesulforhabdus(4.3),Thermodesulforhabdus
